url,t,epoch,hashtag_profile,tag_profile,score
http://www.irishtimes.com/news/world/brazil-parliament-speaker-suspended-in-corruption-inquiry-1.2636662,2016-05-05T16:18:55.457848+00:00,1462465135.0,{'#brazil': 1.0},"{'#brazil': 0.75, 'brazil': 0.05, 'brazils': 0.05, 'eduardo_cunha': 0.05, 'effort': 0.05, 'president_dilma_rousseff': 0.05}",0.002294541219217608
http://www.irishtimes.com/news/world/brazil-s-ex-president-lula-to-be-questioned-about-petrobras-corruption-1.2378380,2015-10-05T00:00:00+00:00,1444003200.0,{},"{'dilma_rousseff': 0.05, 'luiz_incio_lula': 0.05, 'lula': 0.05, 'petrobras': 0.05, 'silva': 0.05}",0.002272842975708564
http://www.irishtimes.com/news/world/brazilians-return-with-force-to-streets-to-demand-dilma-rousseff-s-exit-1.2571687,2016-03-14T01:45:11.817037+00:00,1457919911.0,"{'#dilma': 0.3081664098613252, '#brazil': 0.6918335901386748}","{'#dilma': 0.2311248073959939, '#brazil': 0.5188751926040062, 'brazils': 0.05, 'dilma_rousseff': 0.05, 'dilma_rousseffs': 0.05, 'size': 0.05, 'sunday': 0.05}",0.002209623465773243
http://www.irishtimes.com/business/technology/south-korean-special-prosecutors-summon-samsung-executives-1.2929337,2017-01-08T15:59:14.764143+00:00,1483891154.0,{'#samsung': 1.0},"{'#samsung': 0.75, 'executives': 0.05, 'park_geun-hye': 0.05, 'president_parks': 0.05, 'samsung': 0.05, 'scandal': 0.05}",0.0021284240073496685
http://www.irishtimes.com/business/economy/rousseff-under-fire-as-brazil-s-credit-rating-downgraded-1.2347664,2015-09-10T23:30:00+00:00,1441927800.0,{},"{'brazils': 0.05, 'decision': 0.05, 'dilma_rousseff': 0.05, 'standard_poors': 0.05, 'wednesday': 0.05}",0.002106584270756045
http://www.irishtimes.com/news/world/africa/south-african-president-jacob-zuma-targeted-by-activists-1.2600812,2016-04-06T17:30:31.279700+00:00,1459963831.0,{'#zuma': 1.0},"{'#zuma': 0.75, 'anc': 0.05, 'constitution': 0.05, 'jacob_zuma': 0.05, 'opposition': 0.05, 'president': 0.05}",0.0020336023209462143
http://www.irishtimes.com/news/world/background-reasons-differ-but-brazil-has-had-enough-of-dilma-rousseff-1.2645876,2016-05-12T21:44:28.573242+00:00,1463089468.0,"{'#brazil': 0.5559610705596109, '#rousseff': 0.3811841038118409, '#dilma': 0.0364963503649635, '#dilmarousseff': 0.02635847526358475}","{'#brazil': 0.4169708029197081, '#rousseff': 0.2858880778588807, '#dilma': 0.027372262773722626, '#dilmarousseff': 0.01976885644768856, 'ask': 0.05, 'brazil': 0.05, 'brazilians': 0.05, 'dilma_rousseff': 0.05, 'voters': 0.05}",0.0009378045886456273
http://www.irishtimes.com/news/world/mass-rallies-in-brazil-to-call-for-removal-of-president-1.2317554,2015-08-14T18:54:00+00:00,1439578440.0,{},"{'brazilians': 0.05, 'dilma_rousseffs': 0.05, 'mass': 0.05, 'petrobras': 0.05, 'president_dilma_rousseffs': 0.05}",0.0009309250183192984
http://www.irishtimes.com/news/world/dilma-rousseff-s-cry-of-coup-is-based-on-flawed-logic-1.2595412,2016-04-01T15:59:38.358118+00:00,1459526378.0,"{'#dilma': 0.49140752864157117, '#brazil': 0.5085924713584288}","{'#dilma': 0.3685556464811784, '#brazil': 0.38144435351882156, 'brazil': 0.05, 'dilma_rousseff': 0.05, 'dilma_rousseffs': 0.05, 'embattled': 0.05, 'incompetence': 0.05}",0.0009297398159454324
http://www.irishtimes.com/news/world/brazil-court-forwards-senate-president-for-embezzlement-trial-1.2891205,2016-12-04T07:43:58.637505+00:00,1480837438.0,{},"{'brazil': 0.05, 'brazils': 0.05, 'renan_calheiros': 0.05, 'supreme_court': 0.05, 'thursday': 0.05}",0.0008810955094854869
